EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT
http://www.ebi.ac.uk/efo/efo_0010050,GCST008170,30929638,8
http://www.ebi.ac.uk/efo/efo_0009890,GCST007816,30944420,5
http://www.ebi.ac.uk/efo/efo_0004765,GCST008473,30942860,52
http://www.ebi.ac.uk/efo/efo_0004464,GCST007712,30941828,2
http://www.ebi.ac.uk/efo/efo_0004713,GCST007431,30804560,162
http://www.ebi.ac.uk/efo/efo_0004314,GCST007432,30804560,206
http://www.ebi.ac.uk/efo/efo_0003870,GCST007354,30823506,29
http://www.ebi.ac.uk/efo/efo_0000341,GCST007692,30804561,124
http://www.ebi.ac.uk/efo/efo_0004312,GCST007429,30804560,161
http://www.ebi.ac.uk/efo/efo_0005271,GCST008770,30810208,0
http://www.ebi.ac.uk/efo/efo_0004608,GCST007367,30807572,7
http://www.ebi.ac.uk/efo/efo_0005208,GCST007495,30809046,2
http://www.ebi.ac.uk/efo/efo_0003884,GCST007495,30809046,2
http://www.ebi.ac.uk/efo/efo_0000378,GCST007495,30809046,2
http://www.ebi.ac.uk/efo/efo_0009795,GCST007536,30808845,6
http://purl.obolibrary.org/obo/hp_0030775,GCST007537,30808802,10
http://www.ebi.ac.uk/efo/efo_0009767,GCST007638,30837465,50
http://purl.obolibrary.org/obo/hp_0000155,GCST007839,30837455,94
http://www.ebi.ac.uk/efo/efo_0004143,GCST007581,30833571,16
http://www.ebi.ac.uk/efo/efo_0005187,GCST008641,30945665,1
http://www.ebi.ac.uk/efo/efo_0003923,GCST008603,30690781,17
http://www.ebi.ac.uk/efo/efo_0009270,GCST008602,30690781,17
http://www.ebi.ac.uk/efo/efo_1001870,GCST007511,30820047,24
http://www.ebi.ac.uk/efo/efo_0005208,GCST007644,30920136,6
http://www.ebi.ac.uk/efo/efo_0005199,GCST007644,30920136,6
http://www.ebi.ac.uk/efo/efo_0007892,GCST007644,30920136,6
http://www.ebi.ac.uk/efo/efo_0005208,GCST007645,30920136,7
http://www.ebi.ac.uk/efo/efo_0005199,GCST007645,30920136,7
http://www.ebi.ac.uk/efo/efo_0005208,GCST007646,30920136,2
http://www.ebi.ac.uk/efo/efo_0005199,GCST007646,30920136,2
http://www.ebi.ac.uk/efo/efo_0007892,GCST007646,30920136,2
http://www.ebi.ac.uk/efo/efo_0005208,GCST007647,30920136,6
http://www.ebi.ac.uk/efo/efo_0005199,GCST007647,30920136,6
http://www.ebi.ac.uk/efo/efo_0005208,GCST007648,30920136,7
http://www.ebi.ac.uk/efo/efo_0005199,GCST007648,30920136,7
http://www.ebi.ac.uk/efo/efo_0007892,GCST007648,30920136,7
http://www.ebi.ac.uk/efo/efo_0005208,GCST007649,30920136,10
http://www.ebi.ac.uk/efo/efo_0005199,GCST007649,30920136,10
http://www.ebi.ac.uk/efo/efo_0004285,GCST007719,30910378,8
http://www.ebi.ac.uk/efo/efo_0009884,GCST007717,30910378,1
http://www.ebi.ac.uk/efo/efo_0009883,GCST007778,30910378,2
http://www.ebi.ac.uk/efo/efo_0009882,GCST007721,30910378,4
http://www.ebi.ac.uk/efo/efo_1001486,GCST007737,30854688,2
http://www.ebi.ac.uk/efo/efo_0005949,GCST007737,30854688,2
http://www.ebi.ac.uk/efo/efo_1001486,GCST007736,30854688,0
http://www.ebi.ac.uk/efo/efo_0005949,GCST007736,30854688,0
http://www.ebi.ac.uk/efo/efo_0009864,GCST007690,30852652,1
http://www.ebi.ac.uk/efo/efo_0009865,GCST007690,30852652,1
http://www.ebi.ac.uk/efo/efo_0009855,GCST007713,30850646,37
http://www.ebi.ac.uk/efo/efo_0000638,GCST007650,30945673,5
http://www.ebi.ac.uk/efo/efo_0000182,GCST007650,30945673,5
http://www.ebi.ac.uk/efo/efo_0009779,GCST007427,30824882,3
http://www.ebi.ac.uk/efo/efo_0008392,GCST007426,30824882,3
http://www.ebi.ac.uk/efo/efo_0004895,GCST007277,30818990,24
http://www.ebi.ac.uk/efo/efo_0005130,GCST007428,30824882,1
http://www.ebi.ac.uk/efo/efo_0009718,GCST007430,30804560,133
http://www.ebi.ac.uk/efo/efo_0005271,GCST007561,30846698,72
http://www.ebi.ac.uk/efo/efo_0005271,GCST007560,30846698,8
http://www.ebi.ac.uk/efo/efo_0005271,GCST007559,30846698,27
http://www.ebi.ac.uk/efo/efo_0004573,GCST007900,30866520,1
http://www.ebi.ac.uk/efo/efo_0009762,GCST007406,30729179,2
http://www.ebi.ac.uk/efo/efo_0009794,GCST007538,30767168,6
http://www.ebi.ac.uk/efo/efo_0009439,GCST007280,30760885,2
http://purl.obolibrary.org/obo/hp_0002140,GCST007676,30796134,18
http://www.ebi.ac.uk/efo/efo_0009603,GCST007676,30796134,18
http://purl.obolibrary.org/obo/hp_0002140,GCST007675,30796134,5
http://www.ebi.ac.uk/efo/efo_0009603,GCST007675,30796134,5
http://www.ebi.ac.uk/efo/efo_1001504,GCST007674,30796134,2
http://www.ebi.ac.uk/efo/efo_0009603,GCST007674,30796134,2
http://purl.obolibrary.org/obo/hp_0002140,GCST007673,30796134,19
http://www.ebi.ac.uk/efo/efo_0009603,GCST007673,30796134,19
http://purl.obolibrary.org/obo/hp_0002140,GCST007672,30796134,17
http://www.ebi.ac.uk/efo/efo_0009603,GCST007672,30796134,17
http://www.ebi.ac.uk/efo/efo_0000305,GCST007477,30787463,47
http://www.ebi.ac.uk/efo/efo_0004352,GCST007477,30787463,47
http://www.ebi.ac.uk/efo/efo_1000649,GCST007475,30787463,22
http://www.ebi.ac.uk/efo/efo_0004352,GCST007475,30787463,22
http://www.ebi.ac.uk/efo/efo_1000650,GCST007476,30787463,28
http://www.ebi.ac.uk/efo/efo_0004352,GCST007476,30787463,28
http://www.ebi.ac.uk/efo/efo_0000270,GCST007266,30787307,11
http://www.ebi.ac.uk/efo/efo_0008458,GCST008577,30801552,4
http://www.ebi.ac.uk/efo/efo_0004530,GCST007437,30718733,11
http://www.ebi.ac.uk/efo/efo_0001360,GCST007847,30718926,126
http://www.ebi.ac.uk/efo/efo_0003761,GCST007342,30718901,98
http://www.ebi.ac.uk/efo/efo_0009761,GCST007549,30794219,5
http://www.ebi.ac.uk/efo/efo_0009806,GCST007549,30794219,5
http://www.ebi.ac.uk/efo/efo_0009761,GCST007550,30794219,11
http://www.ebi.ac.uk/efo/efo_0009806,GCST007550,30794219,11
http://www.ebi.ac.uk/efo/efo_0008336,GCST007550,30794219,11
http://www.ebi.ac.uk/efo/efo_0006312,GCST007392,30704525,2
http://www.ebi.ac.uk/efo/efo_0005301,GCST007469,30741946,17
http://www.ebi.ac.uk/efo/efo_0005301,GCST007470,30741946,19
http://www.ebi.ac.uk/efo/efo_0005229,GCST007479,30741946,28
http://www.ebi.ac.uk/efo/efo_0005301,GCST007465,30741946,17
http://www.ebi.ac.uk/efo/efo_0005300,GCST007466,30741946,17
http://www.ebi.ac.uk/efo/efo_0005301,GCST007467,30741946,19
http://www.ebi.ac.uk/efo/efo_0005299,GCST007478,30741946,23
http://www.ebi.ac.uk/efo/efo_0004335,GCST007471,30741946,12
http://www.ebi.ac.uk/efo/efo_0005301,GCST007473,30741946,15
http://www.ebi.ac.uk/efo/efo_0007675,GCST007434,30738427,26
http://www.ebi.ac.uk/efo/efo_1001480,GCST007434,30738427,26
http://www.ebi.ac.uk/efo/efo_0008336,GCST007434,30738427,26
http://www.ebi.ac.uk/efo/efo_0007772,GCST007616,30779856,3
http://www.ebi.ac.uk/efo/efo_0010055,GCST008578,30801552,0
http://www.ebi.ac.uk/efo/efo_0000400,GCST008578,30801552,0
http://www.ebi.ac.uk/efo/efo_0004233,GCST008579,30801552,0
http://www.ebi.ac.uk/efo/efo_0010054,GCST008579,30801552,0
http://www.ebi.ac.uk/efo/efo_0004272,GCST008580,30801552,0
http://www.ebi.ac.uk/efo/efo_0010054,GCST008580,30801552,0
http://www.ebi.ac.uk/efo/efo_0004742,GCST008581,30801552,0
http://www.ebi.ac.uk/efo/efo_0010053,GCST008581,30801552,0
http://purl.obolibrary.org/obo/hp_0001919,GCST008581,30801552,0
http://www.ebi.ac.uk/efo/efo_0004742,GCST008582,30801552,0
http://purl.obolibrary.org/obo/hp_0001919,GCST008582,30801552,0
http://www.ebi.ac.uk/efo/efo_0010052,GCST008582,30801552,0
http://www.ebi.ac.uk/efo/efo_0004735,GCST007440,30718733,5
http://www.ebi.ac.uk/efo/efo_0004736,GCST007439,30718733,4
http://www.ebi.ac.uk/efo/efo_0004574,GCST007441,30718733,10
http://www.ebi.ac.uk/efo/efo_0004612,GCST007438,30718733,17
http://www.ebi.ac.uk/efo/efo_0004611,GCST007442,30718733,8
http://www.ebi.ac.uk/efo/efo_0007006,GCST007297,30705256,23
http://www.ebi.ac.uk/efo/efo_0006312,GCST007399,30704525,2
http://www.orpha.net/ordo/orphanet_101081,GCST007304,30706531,4
http://www.ebi.ac.uk/efo/efo_0009699,GCST007304,30706531,4
http://www.ebi.ac.uk/efo/efo_0006312,GCST007398,30704525,1
http://www.ebi.ac.uk/efo/efo_0006312,GCST007397,30704525,1
http://www.ebi.ac.uk/efo/efo_0006312,GCST007396,30704525,2
http://www.ebi.ac.uk/efo/efo_0006312,GCST007395,30704525,3
http://www.ebi.ac.uk/efo/efo_0006312,GCST007394,30704525,2
http://www.ebi.ac.uk/efo/efo_0006312,GCST007393,30704525,11
http://purl.obolibrary.org/obo/mondo_0021107,GCST007779,30711515,0
http://www.ebi.ac.uk/efo/efo_0004645,GCST007779,30711515,0
http://www.ebi.ac.uk/efo/efo_0009341,GCST008716,30753327,0
http://www.ebi.ac.uk/efo/efo_0000203,GCST007824,30737484,10
http://www.ebi.ac.uk/efo/efo_1000826,GCST008714,30753327,1
http://www.ebi.ac.uk/efo/efo_1000826,GCST008713,30753327,1
http://www.ebi.ac.uk/efo/efo_0006882,GCST007391,30745170,1
http://www.ebi.ac.uk/efo/efo_0006882,GCST007389,30745170,3
http://www.ebi.ac.uk/efo/efo_0006882,GCST007390,30745170,1
http://www.ebi.ac.uk/efo/efo_0005543,GCST007842,30714141,5
http://www.ebi.ac.uk/efo/efo_0004346,GCST007357,30649180,4
http://www.ebi.ac.uk/efo/efo_0004715,GCST007730,30651383,0
http://www.ebi.ac.uk/efo/efo_0004833,GCST006987,30647433,2
http://www.ebi.ac.uk/efo/efo_0004609,GCST006987,30647433,2
http://purl.obolibrary.org/obo/go_0097338,GCST006987,30647433,2
http://www.ebi.ac.uk/efo/efo_0008328,GCST007576,30696823,440
http://www.ebi.ac.uk/efo/efo_0008328,GCST007565,30696823,213
http://www.ebi.ac.uk/efo/efo_0001359,GCST007605,30674623,1
http://www.ebi.ac.uk/efo/efo_0004541,GCST007605,30674623,1
http://www.ebi.ac.uk/efo/efo_0004208,GCST007111,30674883,2
http://www.ebi.ac.uk/efo/efo_0007805,GCST007282,30670697,42
http://www.ebi.ac.uk/efo/efo_0003940,GCST007282,30670697,42
http://www.ebi.ac.uk/efo/efo_0004530,GCST007285,30670697,0
http://www.ebi.ac.uk/efo/efo_0003940,GCST007285,30670697,0
http://www.ebi.ac.uk/efo/efo_0003940,GCST007281,30670697,3
http://www.ebi.ac.uk/efo/efo_0004612,GCST007281,30670697,3
http://www.ebi.ac.uk/efo/efo_0004611,GCST007283,30670697,1
http://www.ebi.ac.uk/efo/efo_0003940,GCST007283,30670697,1
http://www.ebi.ac.uk/efo/efo_0004530,GCST007286,30670697,24
http://www.ebi.ac.uk/efo/efo_0003940,GCST007286,30670697,24
http://www.ebi.ac.uk/efo/efo_0004611,GCST007284,30670697,39
http://www.ebi.ac.uk/efo/efo_0003940,GCST007284,30670697,39
http://www.ebi.ac.uk/efo/efo_0004210,GCST007050,30692554,2
http://www.ebi.ac.uk/efo/efo_0004215,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0003888,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0003756,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0000677,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0000289,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0004247,GCST007777,30692689,0
http://www.ebi.ac.uk/efo/efo_0002506,GCST007093,30664745,35
http://www.ebi.ac.uk/efo/efo_1000786,GCST007092,30664745,30
http://www.ebi.ac.uk/efo/efo_0004616,GCST007092,30664745,30
http://www.ebi.ac.uk/efo/efo_1000786,GCST007091,30664745,30
http://www.ebi.ac.uk/efo/efo_0004831,GCST007217,30679814,8
http://www.ebi.ac.uk/efo/efo_0004682,GCST007218,30679814,13
http://www.ebi.ac.uk/efo/efo_0005055,GCST007227,30679814,12
http://www.ebi.ac.uk/efo/efo_0004462,GCST007226,30679814,15
http://www.ebi.ac.uk/efo/efo_0004340,GCST007242,30677029,2
http://www.ebi.ac.uk/efo/efo_0007041,GCST007241,30677029,13
http://www.ebi.ac.uk/efo/efo_0007041,GCST007240,30677029,14
http://www.ebi.ac.uk/efo/efo_0004208,GCST007112,30674883,1
http://www.ebi.ac.uk/efo/efo_0009759,GCST007521,30657218,5
http://www.ebi.ac.uk/efo/efo_0007860,GCST007279,30659475,1
http://www.ebi.ac.uk/efo/efo_0005665,GCST007305,30659137,3
http://www.ebi.ac.uk/efo/efo_0000685,GCST007843,30891314,31
http://www.ebi.ac.uk/efo/efo_0009759,GCST007520,30657218,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST007520,30657218,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST007519,30657218,2
http://www.ebi.ac.uk/efo/efo_0004228,GCST007774,30664875,0
http://www.ebi.ac.uk/efo/efo_0009282,GCST007814,30868120,1
http://www.ebi.ac.uk/efo/efo_0000474,GCST007814,30868120,1
http://www.ebi.ac.uk/efo/efo_0009891,GCST007813,30868120,3
http://www.ebi.ac.uk/efo/efo_0000474,GCST007813,30868120,3
http://www.ebi.ac.uk/efo/efo_0009893,GCST007812,30868120,1
http://www.ebi.ac.uk/efo/efo_0009895,GCST007812,30868120,1
http://www.ebi.ac.uk/efo/efo_0000474,GCST007812,30868120,1
http://www.ebi.ac.uk/efo/efo_0009894,GCST007811,30868120,7
http://www.ebi.ac.uk/efo/efo_0000474,GCST007811,30868120,7
http://www.ebi.ac.uk/efo/efo_0008484,GCST007811,30868120,7
http://www.ebi.ac.uk/efo/efo_0009894,GCST007810,30868120,3
http://www.ebi.ac.uk/efo/efo_0009893,GCST007810,30868120,3
http://www.ebi.ac.uk/efo/efo_0009895,GCST007810,30868120,3
http://www.ebi.ac.uk/efo/efo_0000474,GCST007810,30868120,3
http://www.ebi.ac.uk/efo/efo_0008484,GCST007810,30868120,3
http://www.ebi.ac.uk/efo/efo_0009894,GCST007809,30868120,3
http://www.ebi.ac.uk/efo/efo_0009893,GCST007809,30868120,3
http://www.ebi.ac.uk/efo/efo_0009895,GCST007809,30868120,3
http://www.ebi.ac.uk/efo/efo_0000474,GCST007809,30868120,3
http://www.ebi.ac.uk/efo/efo_0008484,GCST007809,30868120,3
http://www.ebi.ac.uk/efo/efo_0006882,GCST007019,30655502,2
http://www.ebi.ac.uk/efo/efo_0004715,GCST007729,30651383,0
http://www.ebi.ac.uk/efo/efo_0004616,GCST007090,30664745,13
http://www.ebi.ac.uk/efo/efo_0004228,GCST007606,30661239,11
http://www.ebi.ac.uk/efo/efo_0004228,GCST007607,30661239,0
http://www.ebi.ac.uk/efo/efo_0004228,GCST007608,30661239,0
http://www.ebi.ac.uk/efo/efo_0009959,GCST008105,30661054,3
http://www.ebi.ac.uk/efo/efo_0007800,GCST007064,30593698,162
http://www.ebi.ac.uk/efo/efo_0004995,GCST007063,30593698,407
http://www.ebi.ac.uk/efo/efo_0009946,GCST007955,30685440,0
http://www.ebi.ac.uk/efo/efo_0005763,GCST007272,30578418,45
http://www.ebi.ac.uk/efo/efo_0006336,GCST007271,30578418,4
http://www.ebi.ac.uk/efo/efo_0006335,GCST007270,30578418,14
http://www.ebi.ac.uk/efo/efo_0005763,GCST007269,30578418,331
http://www.ebi.ac.uk/efo/efo_0006336,GCST007268,30578418,80
http://www.ebi.ac.uk/efo/efo_0006335,GCST007267,30578418,340
http://www.ebi.ac.uk/efo/efo_0000692,GCST007782,30610197,0
http://www.ebi.ac.uk/efo/efo_0004337,GCST007782,30610197,0
http://www.ebi.ac.uk/efo/efo_0004337,GCST007781,30610197,0
http://www.ebi.ac.uk/efo/efo_0000289,GCST007781,30610197,0
http://www.ebi.ac.uk/efo/efo_0003888,GCST006983,30610198,16
http://www.ebi.ac.uk/efo/efo_0007585,GCST006983,30610198,16
http://www.ebi.ac.uk/efo/efo_0005208,GCST007344,30604766,136
http://www.ebi.ac.uk/efo/efo_0007047,GCST007726,30610941,4
http://purl.obolibrary.org/obo/hp_0002140,GCST006935,30582445,1
http://www.ebi.ac.uk/efo/efo_0009603,GCST006935,30582445,1
http://www.ebi.ac.uk/efo/efo_0009270,GCST006979,30598549,1103
http://www.ebi.ac.uk/efo/efo_0003931,GCST006980,30598549,14
http://www.ebi.ac.uk/efo/efo_0000249,GCST007600,30636644,91
http://www.ebi.ac.uk/efo/efo_0003761,GCST007254,30626913,3
http://www.ebi.ac.uk/efo/efo_0003761,GCST007257,30626913,16
http://www.ebi.ac.uk/efo/efo_0000692,GCST007257,30626913,16
http://www.ebi.ac.uk/efo/efo_0003761,GCST007255,30626913,3
http://www.ebi.ac.uk/efo/efo_0000289,GCST007255,30626913,3
http://www.ebi.ac.uk/efo/efo_0003761,GCST007256,30626913,1
http://www.ebi.ac.uk/efo/efo_0005670,GCST007603,30617275,40
http://www.ebi.ac.uk/efo/efo_0004319,GCST007604,30617275,2
http://www.ebi.ac.uk/efo/efo_0006526,GCST007601,30617275,0
http://www.ebi.ac.uk/efo/efo_0006525,GCST007602,30617275,8
http://www.ebi.ac.uk/efo/efo_0000249,GCST007320,30617256,108
http://www.ebi.ac.uk/efo/efo_0009268,GCST007320,30617256,108
http://www.ebi.ac.uk/efo/efo_0009268,GCST007321,30617256,33
http://www.ebi.ac.uk/efo/efo_0000249,GCST007319,30617256,33
http://www.ebi.ac.uk/efo/efo_0004695,GCST007998,30591961,28
http://www.ebi.ac.uk/efo/efo_0004621,GCST007260,30583557,3
http://www.ebi.ac.uk/efo/efo_0004621,GCST007265,30583557,1
http://www.ebi.ac.uk/efo/efo_0004621,GCST007264,30583557,1
http://www.ebi.ac.uk/efo/efo_0004621,GCST007263,30583557,1
http://www.ebi.ac.uk/efo/efo_0004621,GCST007262,30583557,1
http://www.ebi.ac.uk/efo/efo_0004621,GCST007261,30583557,1
http://www.ebi.ac.uk/efo/efo_0004234,GCST006956,30583798,23
http://www.ebi.ac.uk/efo/efo_0003924,GCST006989,30531825,56
http://www.ebi.ac.uk/efo/efo_0003924,GCST006988,30531825,213
http://www.ebi.ac.uk/efo/efo_0008375,GCST006976,30535121,139
http://www.orpha.net/ordo/orphanet_908,GCST007233,30531935,1
http://www.ebi.ac.uk/efo/efo_0005842,GCST007552,30529582,40
http://www.ebi.ac.uk/efo/efo_0001361,GCST007228,30527956,3
http://www.ebi.ac.uk/efo/efo_0003761,GCST007230,30563176,5
http://www.ebi.ac.uk/efo/efo_0000378,GCST007230,30563176,5
http://www.ebi.ac.uk/efo/efo_0000249,GCST007330,30514930,2
http://www.ebi.ac.uk/efo/efo_0001072,GCST007330,30514930,2
http://www.ebi.ac.uk/efo/efo_0000717,GCST007278,30573655,26
http://www.ebi.ac.uk/efo/efo_0000685,GCST007278,30573655,26
http://www.ebi.ac.uk/efo/efo_0000783,GCST007278,30573655,26
http://www.ebi.ac.uk/efo/efo_0002690,GCST007278,30573655,26
http://www.ebi.ac.uk/efo/efo_0007825,GCST007020,30573740,622
http://www.ebi.ac.uk/efo/efo_0000270,GCST007596,30578877,3
http://purl.obolibrary.org/obo/hp_0012594,GCST007022,30566433,6
http://www.ebi.ac.uk/efo/efo_0004997,GCST007022,30566433,6
http://www.ebi.ac.uk/efo/efo_0000270,GCST007597,30578877,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST007598,30578877,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST007599,30578877,0
http://www.ebi.ac.uk/efo/efo_0000660,GCST007089,30566500,14
http://www.ebi.ac.uk/efo/efo_0004997,GCST007021,30566433,6
http://www.ebi.ac.uk/efo/efo_0007788,GCST008733,30575882,202
http://www.ebi.ac.uk/efo/efo_0004574,GCST007544,30525989,1
http://www.ebi.ac.uk/efo/efo_0000378,GCST007544,30525989,1
http://www.ebi.ac.uk/efo/efo_0004530,GCST007545,30525989,3
http://www.ebi.ac.uk/efo/efo_0000378,GCST007545,30525989,3
http://www.ebi.ac.uk/efo/efo_0004611,GCST007546,30525989,2
http://www.ebi.ac.uk/efo/efo_0000378,GCST007546,30525989,2
http://www.ebi.ac.uk/efo/efo_0004612,GCST007547,30525989,1
http://www.ebi.ac.uk/efo/efo_0000378,GCST007547,30525989,1
http://purl.obolibrary.org/obo/hp_0002619,GCST007225,30566020,30
http://www.ebi.ac.uk/efo/efo_0004343,GCST008734,30575882,202
http://www.orpha.net/ordo/orphanet_232,GCST007210,30578281,1
http://www.ebi.ac.uk/efo/efo_0006804,GCST007210,30578281,1
http://www.ebi.ac.uk/efo/efo_0006802,GCST007210,30578281,1
http://www.ebi.ac.uk/efo/efo_0004210,GCST007209,30504769,28
http://www.ebi.ac.uk/efo/efo_1001857,GCST006984,30498034,7
http://www.ebi.ac.uk/efo/efo_0000384,GCST007216,30500874,9
http://www.ebi.ac.uk/efo/efo_0003770,GCST007292,30487263,19
http://www.ebi.ac.uk/efo/efo_0009322,GCST007291,30487263,19
http://www.ebi.ac.uk/efo/efo_0003770,GCST007290,30487263,20
http://www.ebi.ac.uk/efo/efo_0009322,GCST007289,30487263,19
http://www.ebi.ac.uk/efo/efo_0001359,GCST007433,30552108,9
http://www.ebi.ac.uk/efo/efo_0003761,GCST007317,30552317,12
http://www.ebi.ac.uk/efo/efo_0009748,GCST007317,30552317,12
http://www.ebi.ac.uk/efo/efo_0009750,GCST007317,30552317,12
http://www.ebi.ac.uk/efo/efo_0000289,GCST007317,30552317,12
http://www.ebi.ac.uk/efo/efo_0002618,GCST007235,30541042,9
http://www.ebi.ac.uk/efo/efo_0005089,GCST008491,30584014,14
http://www.ebi.ac.uk/efo/efo_0003894,GCST007234,30542056,20
http://www.ebi.ac.uk/efo/efo_0000270,GCST006911,30552067,27
http://www.ebi.ac.uk/efo/efo_0003924,GCST006986,30531825,40
http://www.ebi.ac.uk/efo/efo_0000249,GCST007331,30514930,0
http://www.ebi.ac.uk/efo/efo_0000249,GCST007333,30514930,7
http://purl.obolibrary.org/obo/hp_0100543,GCST007332,30514930,9
http://www.ebi.ac.uk/efo/efo_0000249,GCST007332,30514930,9
http://www.ebi.ac.uk/efo/efo_0000249,GCST007318,30514930,9
http://www.ebi.ac.uk/efo/efo_0009752,GCST007318,30514930,9
http://www.ebi.ac.uk/efo/efo_0000249,GCST007334,30514930,6
http://www.ebi.ac.uk/efo/efo_0005425,GCST007334,30514930,6
http://www.ebi.ac.uk/efo/efo_0005842,GCST007856,30510241,121
http://www.ebi.ac.uk/efo/efo_0005406,GCST007856,30510241,121
http://www.ebi.ac.uk/efo/efo_0009783,GCST007435,30510157,7
http://www.ebi.ac.uk/efo/efo_0004860,GCST007436,30510157,13
http://www.ebi.ac.uk/efo/efo_1000648,GCST007699,30511388,0
http://www.ebi.ac.uk/efo/efo_0000220,GCST007276,30510082,0
http://www.ebi.ac.uk/efo/efo_0009751,GCST007448,30631343,21
http://www.ebi.ac.uk/efo/efo_0009751,GCST007450,30631343,5
http://www.ebi.ac.uk/efo/efo_0003888,GCST006916,30563984,14
http://www.ebi.ac.uk/efo/efo_0000182,GCST008104,30662464,0
http://www.ebi.ac.uk/efo/efo_0009947,GCST008104,30662464,0
http://www.ebi.ac.uk/efo/efo_0009751,GCST007449,30631343,4
http://www.ebi.ac.uk/efo/efo_0001075,GCST007239,30557369,28
http://www.ebi.ac.uk/efo/efo_0005842,GCST007259,30557370,8
http://www.ebi.ac.uk/efo/efo_0000701,GCST007259,30557370,8
http://www.ebi.ac.uk/efo/efo_0007682,GCST007259,30557370,8
http://www.ebi.ac.uk/efo/efo_0003890,GCST007700,30556296,1
http://www.ebi.ac.uk/efo/efo_0003761,GCST007316,30552317,7
http://www.ebi.ac.uk/efo/efo_0007006,GCST007316,30552317,7
http://www.ebi.ac.uk/efo/efo_0009748,GCST007316,30552317,7
http://www.ebi.ac.uk/efo/efo_0000289,GCST007316,30552317,7
http://www.ebi.ac.uk/efo/efo_0004776,GCST007657,30488612,0
http://www.ebi.ac.uk/efo/efo_0003888,GCST007543,30478444,15
http://www.ebi.ac.uk/efo/efo_0009885,GCST007716,30475886,0
http://www.ebi.ac.uk/efo/efo_0009854,GCST007665,30468137,8
http://purl.obolibrary.org/obo/go_0036276,GCST007665,30468137,8
http://www.ebi.ac.uk/efo/efo_0007006,GCST007666,30468137,16
http://purl.obolibrary.org/obo/go_0036276,GCST007666,30468137,16
http://www.ebi.ac.uk/efo/efo_0009854,GCST007667,30468137,7
http://purl.obolibrary.org/obo/go_0036276,GCST007667,30468137,7
http://www.ebi.ac.uk/efo/efo_0004799,GCST007364,30325047,1
http://www.ebi.ac.uk/efo/efo_0004210,GCST007364,30325047,1
http://www.ebi.ac.uk/efo/efo_0004685,GCST006903,30320955,12
http://www.ebi.ac.uk/efo/efo_0009443,GCST006719,30323354,19
http://www.ebi.ac.uk/efo/efo_0004190,GCST007199,30317457,1
http://www.ebi.ac.uk/efo/efo_0000676,GCST007023,30315195,136
http://www.ebi.ac.uk/efo/efo_0009441,GCST006982,30305637,3
http://www.ebi.ac.uk/efo/efo_0004346,GCST006777,30305740,6
http://www.ebi.ac.uk/efo/efo_0009796,GCST007558,30353303,14
http://www.ebi.ac.uk/efo/efo_0000341,GCST007558,30353303,14
http://purl.obolibrary.org/obo/go_0006306,GCST006660,30348214,436
